5.45 -6.90213061891  -0.874446966682  2.77552987709  0.0
5.5 -6.98064928765  -0.871148981323  2.73189074728  0.0
5.55 -7.05989442195  -0.867744136365  2.68841919142  0.0
5.6 -7.13990092964  -0.864227602556  2.64512067216  0.0
5.65 -7.22070617153  -0.86059428064  2.60200090023  0.0
5.7 -7.30235018906  -0.856838784155  2.55906584836  0.0
5.75 -7.38487595851  -0.852955421107  2.51632176616  0.0
5.8 -7.46832967517  -0.848938174421  2.47377519579  0.0
5.85 -7.55276107212  -0.844780681139  2.43143298878  0.0
5.9 -7.63822377844  -0.840476210264  2.38930232383  0.0
5.95 -7.72477572652  -0.836017638791  2.34739072627  0.0
6.0 -7.81247962272  -0.831397425037  2.30570608993  0.0
6.05 -7.90140345239  -0.826607583684  2.26425669708  0.0
6.1 -7.99162106585  -0.821639657929  2.22305124108  0.0
6.15 -8.08321284871  -0.816484689791  2.18209885062  0.0
6.2 -8.17626648843  -0.811133188825  2.14140911563  0.0
6.25 -8.27087785398  -0.805575099204  2.10099211465  0.0
6.3 -8.36715200894  -0.799799765227  2.06085844395  0.0
6.35 -8.46520438261  -0.793795895296  2.02101924845  0.0
6.4 -8.56516212938  -0.787551524463  1.98148625437  0.0
6.45 -8.66716571311  -0.781053975708  1.94227180388  0.0
6.5 -8.77137076229  -0.774289820157  1.90338889165  0.0
6.55 -8.87795025249  -0.767244836536  1.86485120343  0.0
6.6 -8.98709708707  -0.759903970269  1.82667315667  0.0
6.65 -9.09902716531  -0.752251292701  1.78886994316  0.0
6.7 -9.21398305139  -0.744269961128  1.75145757368  0.0
6.75 -9.33223838918  -0.735942180434  1.71445292466  0.0
6.8 -9.45410325027  -0.727249167363  1.67787378664  0.0
6.85 -9.57993065938  -0.718171118688  1.64173891445  0.0
6.9 -9.7101246189  -0.708687184802  1.60606807883  0.0
6.95 -9.84515006094  -0.698775450599  1.57088211925  0.0
7.0 -9.98552913155  -0.688413933812  1.53620187641  0.0
7.05 -10.1319031744  -0.677577678852  1.5020513989  0.0
7.1 -10.2850089105  -0.666241563984  1.46845504573  0.0
7.15 -10.4457185399  -0.65437944762  1.43543845806  0.0
7.2 -10.615074032  -0.641964228321  1.4030286088  0.0
7.25 -10.7943328337  -0.628967932633  1.37125384855  0.0
7.3 -10.9850298769  -0.615361836567  1.34014394639  0.0
7.35 -11.18906347  -0.601116627715  1.3097301226  0.0
7.4 -11.4088164582  -0.586202610923  1.28004507371  0.0
7.45 -11.6473320608  -0.570589967185  1.25112298552  0.0
7.5 -11.9085767014  -0.554249072359  1.22299953168  0.0
7.55 -12.1978469228  -0.537150882328  1.1957118547  0.0
7.6 -12.5224266062  -0.519267390863  1.16929852593  0.0
7.65 -12.8927086361  -0.500572166721  1.14379948148  0.0
7.7 -13.3242307935  -0.481040970889  1.11925592799  0.0
7.75 -13.8416986334  -0.460652454538  1.09571021568  0.0
7.8 -14.4879181698  -0.439388937276  1.0732056752  0.0
7.85 -15.3471889378  -0.417237255272  1.05178641346  0.0
7.9 -16.6254798401  -0.39418966675  1.03149706567  0.0
